編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
532.0,公園里,臺中市中區公園里2鄰自由路2段34號,1.0,178.0,第一分局,120.681772,24.139388
533.0,公園里,臺中市中區公園里2鄰自由路2段36號,1.0,192.0,第一分局,120.681819,24.139429
534.0,公園里,臺中市中區公園里2鄰自由路2段38號,1.0,255.0,第一分局,120.68208,24.139564
535.0,公園里,臺中市中區公園里3鄰中山路76號,1.0,106.0,第一分局,120.681907,24.139109
536.0,公園里,臺中市中區公園里5鄰民權路84號,1.0,304.0,第一分局,120.679491,24.138676
537.0,公園里,臺中市中區公園里5鄰自由路2段1號,1.0,377.0,第一分局,120.679901,24.138252
538.0,公園里,臺中市中區公園里6鄰自由路2段1號,1.0,470.0,第一分局,120.679901,24.138252
539.0,公園里,臺中市中區公園里6鄰自由路2段48號,1.0,266.0,第一分局,120.682785,24.140412
540.0,公園里,臺中市中區公園里8鄰光復路85號,1.0,268.0,第一分局,120.683779,24.141242
541.0,公園里,臺中市中區公園里8鄰自由路2段66號,1.0,580.0,第一分局,120.683432,24.14124677
542.0,公園里,臺中市中區公園里8鄰自由路2段86號,1.0,266.0,第一分局,120.684573,24.141728
543.0,公園里,臺中市中區公園里8鄰自由路2段86號,1.0,98.0,第一分局,120.684573,24.141728
544.0,公園里,臺中市中區公園里8鄰自由路2段86號,1.0,1514.0,第一分局,120.684573,24.141728
545.0,公園里,臺中市中區公園里8鄰自由路2段92號,1.0,1504.0,第一分局,120.685107,24.142514
546.0,公園里,臺中市中區公園里9鄰民族路64號,1.0,97.0,第一分局,120.6804091,24.13919105
547.0,公園里,臺中市中區公園里9鄰自由路2段37.41號,1.0,418.0,第一分局,120.681,24.13954674
548.0,公德里,臺中市西區公德9鄰精誠28街7號,1.0,167.0,第一分局,120.6558195,24.14399818
549.0,公德里,臺中市西區公德里10鄰大忠街9號,1.0,1516.0,第一分局,120.656524,24.14405558
550.0,公德里,臺中市西區公德里11鄰精誠28街14號,1.0,105.0,第一分局,120.655592,24.143583
551.0,公德里,臺中市西區公德里11鄰精誠30街5號,1.0,153.0,第一分局,120.655964,24.143626
552.0,公德里,臺中市西區公德里11鄰精誠路387號,1.0,191.0,第一分局,120.655272,24.142845
553.0,公德里,臺中市西區公德里11鄰精誠路393號,1.0,102.0,第一分局,120.655287,24.142695
554.0,公德里,臺中市西區公德里12鄰精誠31街10號,1.0,588.0,第一分局,120.655559,24.142506
555.0,公德里,臺中市西區公德里12鄰精誠31街13號,1.0,351.0,第一分局,120.656282,24.144124
556.0,公德里,臺中市西區公德里12鄰精誠路417號,1.0,521.0,第一分局,120.655247,24.142011
557.0,公德里,臺中市西區公德里13鄰精誠18街33號,1.0,257.0,第一分局,120.656361,24.149435
558.0,公德里,臺中市西區公德里13鄰精誠十八街23號,1.0,49.0,第一分局,120.656054,24.149457
559.0,公德里,臺中市西區公德里13鄰精誠十八街25號,1.0,49.0,第一分局,120.656118,24.149457
560.0,公德里,臺中市西區公德里17鄰大忠街35號,1.0,955.0,第一分局,120.656657,24.145128
561.0,公德里,臺中市西區公德里17鄰精誠23街30號,1.0,1416.0,第一分局,120.656105,24.149121
562.0,公德里,臺中市西區公德里18鄰向上南路一段120號之1,1.0,1413.0,第一分局,120.6562736,24.1452679
563.0,公德里,臺中市西區公德里19鄰向上南路一段125號,1.0,306.0,第一分局,120.6562497,24.14500128
564.0,公德里,臺中市西區公德里1公益路345號,1.0,133.0,第一分局,120.655235,24.150662
565.0,公德里,臺中市西區公德里1鄰大忠街94號,1.0,342.0,第一分局,120.656893,24.149797
566.0,公德里,臺中市西區公德里1鄰公益路299號,1.0,965.0,第一分局,120.654993,24.150663
567.0,公德里,臺中市西區公德里1鄰公益路335號,1.0,1080.0,第一分局,120.655868,24.150715
568.0,公德里,臺中市西區公德里1鄰精誠十六街26號,1.0,306.0,第一分局,120.656415,24.150183
569.0,公德里,臺中市西區公德里1鄰精誠路129號,1.0,104.0,第一分局,120.655288,24.150205
570.0,公德里,臺中市西區公德里1鄰精誠路133號,1.0,103.0,第一分局,120.655285,24.150122
571.0,公德里,臺中市西區公德里1鄰精誠路135號,1.0,102.0,第一分局,120.655264,24.150082
572.0,公德里,臺中市西區公德里1鄰精誠路139號,1.0,95.0,第一分局,120.655264,24.150001
573.0,公德里,臺中市西區公德里1鄰精誠路141號,1.0,90.0,第一分局,120.655288,24.149961
574.0,公德里,臺中市西區公德里20鄰大忠街6號,1.0,378.0,第一分局,120.6559442,24.14324926
575.0,公德里,臺中市西區公德里20鄰精誠路345號,1.0,415.0,第一分局,120.655264,24.143633
576.0,公德里,臺中市西區公德里2鄰大忠街70號,1.0,568.0,第一分局,120.656649,24.149647
577.0,公德里,臺中市西區公德里2鄰精誠十七街29號,1.0,226.0,第一分局,120.656066,24.149906
578.0,公德里,臺中市西區公德里2鄰精誠路179號,1.0,282.0,第一分局,120.65528,24.148968
579.0,公德里,臺中市西區公德里3鄰精誠路153號,1.0,146.0,第一分局,120.655268,24.14966
580.0,公德里,臺中市西區公德里4鄰精誠二十一街21號,1.0,324.0,第一分局,120.655849,24.147943
581.0,公德里,臺中市西區公德里4鄰精誠二十一街31號,1.0,168.0,第一分局,120.656122,24.147917
582.0,公德里,臺中市西區公德里5鄰向上路一段400號,1.0,83.0,第一分局,120.65549,24.146896
583.0,公德里,臺中市西區公德里5鄰精誠二十二街6號之16,1.0,162.0,第一分局,120.6557505,24.14733882
584.0,公德里,臺中市西區公德里6鄰精誠24街7號,1.0,386.0,第一分局,120.655514,24.146276
585.0,公德里,臺中市西區公德里6鄰精誠二十三街61號,1.0,140.0,第一分局,120.656441,24.14627
586.0,公德里,臺中市西區公德里7鄰向上路一段379號,1.0,171.0,第一分局,120.655582,24.146501
587.0,公德里,臺中市西區公德里8鄰向上南路一段131號,1.0,97.0,第一分局,120.6559269,24.1449521
588.0,公德里,臺中市西區公德里9鄰精誠28街17號,1.0,418.0,第一分局,120.655665,24.143808
589.0,公館里,臺中市西公館里09鄰樂群街407號,1.0,346.0,第一分局,120.6663084,24.1316795
590.0,公館里,臺中市西公館里16鄰三民西路87號,1.0,889.0,第一分局,120.666308,24.13084811
591.0,公館里,臺中市西公館里21鄰五權西三街115號,1.0,229.0,第一分局,120.6635177,24.13429435
592.0,公館里,臺中市西區公舘里009鄰樂群街４０９號,1.0,303.0,第一分局,120.6659889,24.1314847
593.0,公館里,臺中市西區公舘里011鄰三民路一段３９巷３弄９號,1.0,573.0,第一分局,120.6665656,24.13111457
594.0,公館里,臺中市西區公舘里016鄰三民西路７７號,1.0,206.0,第一分局,120.6659492,24.1310038
595.0,公館里,臺中市西區公舘里017鄰三民西路１７８號,1.0,136.0,第一分局,120.6633675,24.13027146
596.0,公館里,臺中市西區公舘里04柳川東路二段35巷42號,1.0,207.0,第一分局,120.664968,24.132735
597.0,公館里,臺中市西區公舘里9鄰南屯路一段31巷15之1號,1.0,127.0,第一分局,120.666489,24.131629
598.0,公館里,臺中市西區公館里02鄰南屯路一段58號,1.0,125.0,第一分局,120.665978,24.132358
599.0,公館里,臺中市西區公館里02鄰南屯路一段68巷32號,1.0,150.0,第一分局,120.665139,24.132476
600.0,公館里,臺中市西區公館里02鄰樂群街363號,1.0,288.0,第一分局,120.665839,24.132923
601.0,公館里,臺中市西區公館里02鄰樂群街381號,1.0,107.0,第一分局,120.665696,24.132611
602.0,公館里,臺中市西區公館里10鄰五權路1-191號,1.0,208.0,第一分局,120.666657,24.132704
603.0,公館里,臺中市西區公館里10鄰五權路1-192號,1.0,87.0,第一分局,120.666676,24.132684
604.0,公館里,臺中市西區公館里10鄰五權路1-193號,1.0,100.0,第一分局,120.666684,24.132646
605.0,公館里,臺中市西區公館里10鄰五權路1-201號,1.0,114.0,第一分局,120.667049,24.132
606.0,公館里,臺中市西區公館里12鄰三民路一段23號,1.0,251.0,第一分局,120.666695,24.129449
607.0,公館里,臺中市西區公館里15鄰三民西路116巷7弄18號,1.0,388.0,第一分局,120.6640598,24.13098974
608.0,公館里,臺中市西區公館里15鄰永安街16號,1.0,114.0,第一分局,120.664624,24.131273
609.0,公館里,臺中市西區公館里18鄰民興街119巷17號,1.0,84.0,第一分局,120.662527,24.129503
610.0,公館里,臺中市西區公館里20鄰五權八街27號,1.0,214.0,第一分局,120.6648098,24.13448508
611.0,公館里,臺中市西區公館里20鄰五權路1-139號,1.0,437.0,第一分局,120.665302,24.134995
612.0,公館里,臺中市西區公館里21鄰五權西三街125號,1.0,919.0,第一分局,120.6630233,24.13363533
613.0,公館里,臺中市西區公館里21鄰柳川西路二段23號,1.0,84.0,第一分局,120.663473,24.133158
614.0,公館里,臺中市西區公館里22鄰樂群街４１５號,1.0,415.0,第一分局,120.6670226,24.13123276
615.0,公館里,臺中市西區公館里23鄰三民路一段18號,1.0,104.0,第一分局,120.667148,24.129508
616.0,公館里,臺中市西區公館里23鄰三民路一段26號,1.0,115.0,第一分局,120.667123,24.129701
617.0,公館里,臺中市西區公館里24鄰柳川東路二段78號,1.0,162.0,第一分局,120.665578,24.134201
618.0,公館里,臺中市西區公館里24鄰柳川東路二段81號,1.0,102.0,第一分局,120.665768,24.134339
619.0,公館里,臺中市西區公館里24鄰樂群街352號,1.0,157.0,第一分局,120.66585,24.133258
620.0,公館里,臺中市西區公館里25鄰南屯路一段69號,1.0,101.0,第一分局,120.664122,24.132003
621.0,公館里,臺中市西區公館里25鄰南屯路一段79號,1.0,111.0,第一分局,120.663878,24.132003
622.0,公館里,臺中市西區公館里25鄰南屯路一段81號,1.0,83.0,第一分局,120.663628,24.131972
623.0,公館里,臺中市西區公館里29鄰五權西一街111號,1.0,165.0,第一分局,120.664306,24.1348
624.0,公館里,臺中市西區公館里29鄰五權西一街116號,1.0,419.0,第一分局,120.664261,24.134423
625.0,公館里,臺中市西區公館里32鄰三民路一段50巷1之8號,1.0,3551.0,第一分局,120.6683418,24.13027839
626.0,公館里,臺中市西區公館里33鄰五權七街18號,1.0,112.0,第一分局,120.66495,24.135273
627.0,公館里,臺中市西區公館里33鄰五權六街1號,1.0,507.0,第一分局,120.664976,24.135691
628.0,公館里,臺中市西區公館里33鄰五權六街9號,1.0,1171.0,第一分局,120.6645493,24.13578084
629.0,公館里,臺中市西區公館里33鄰五權路1-135號,1.0,86.0,第一分局,120.665462,24.135283
630.0,公館里,臺中市西區公館里33鄰五權路1-136號,1.0,133.0,第一分局,120.665456,24.135235
631.0,公館里,臺中市西區公館里33鄰五權路1-137號,1.0,91.0,第一分局,120.665462,24.135207
632.0,公館里,臺中市西區公館里35鄰五權路1-150號,1.0,1884.0,第一分局,120.665943,24.133975
633.0,公館里,臺中市西區公館里35鄰五權路1之146號,1.0,429.0,第一分局,120.666302,24.13448851
634.0,公館里,臺中市西區公館里36鄰永安街83號,1.0,362.0,第一分局,120.665595,24.129746
635.0,公館里,臺中市西區公館里36鄰永安街87號,1.0,158.0,第一分局,120.665668,24.129678
636.0,双龍里,臺中市西區双龍里013鄰模範街３４巷７號,1.0,186.0,第一分局,120.6672447,24.14971856
637.0,双龍里,臺中市西區双龍里019鄰英才路509號,1.0,111.0,第一分局,120.6654242,24.14780204
638.0,双龍里,臺中市西區双龍里10鄰模範街24巷2號,1.0,135.0,第一分局,120.666846,24.148519
639.0,双龍里,臺中市西區双龍里13鄰模範街23巷7號,1.0,168.0,第一分局,120.667109,24.149142
640.0,双龍里,臺中市西區双龍里13鄰模範街34巷3號,1.0,284.0,第一分局,120.666946,24.149144
641.0,双龍里,臺中市西區双龍里13鄰模範街40巷4號,1.0,328.0,第一分局,120.666935,24.149494
642.0,双龍里,臺中市西區双龍里13鄰模範街40巷8號,1.0,272.0,第一分局,120.667343,24.149484
643.0,双龍里,臺中市西區双龍里14鄰民生路160號,1.0,1331.0,第一分局,120.6685581,24.14492791
644.0,双龍里,臺中市西區双龍里14鄰民生路168號,1.0,4507.0,第一分局,120.6673,24.145233
645.0,双龍里,臺中市西區双龍里14鄰民生路200號,1.0,1847.0,第一分局,120.665856,24.144642
646.0,双龍里,臺中市西區双龍里14鄰向上路一段71號,1.0,1328.0,第一分局,120.669422,24.146567
647.0,双龍里,臺中市西區双龍里14鄰英才路525號,1.0,360.0,第一分局,120.66594,24.146173
648.0,双龍里,臺中市西區双龍里16鄰英才路589巷6號,1.0,656.0,第一分局,120.6666511,24.14315198
649.0,双龍里,臺中市西區双龍里18鄰民生路411號,1.0,823.0,第一分局,120.6619128,24.14359237
650.0,双龍里,臺中市西區双龍里19鄰模範街23巷6號,1.0,106.0,第一分局,120.66622,24.149146
651.0,双龍里,臺中市西區双龍里19鄰模範街38號,1.0,640.0,第一分局,120.666792,24.149377
652.0,双龍里,臺中市西區双龍里1鄰向上路一段30號,1.0,443.0,第一分局,120.6671868,24.14703008
653.0,双龍里,臺中市西區双龍里1鄰向上路一段38號,1.0,284.0,第一分局,120.6665231,24.14726281
654.0,双龍里,臺中市西區双龍里1鄰向上路一段56號,1.0,406.0,第一分局,120.6661246,24.14694399
655.0,双龍里,臺中市西區双龍里23鄰英才路501號,1.0,319.0,第一分局,120.6654632,24.14863415
656.0,双龍里,臺中市西區双龍里23鄰模範街15號,1.0,75.0,第一分局,120.666461,24.148344
657.0,双龍里,臺中市西區双龍里24鄰模範街17巷11號,1.0,92.0,第一分局,120.665784,24.148451
658.0,双龍里,臺中市西區双龍里25鄰英才路499號,1.0,126.0,第一分局,120.6656971,24.14886473
659.0,双龍里,臺中市西區双龍里2鄰模範街23巷2號,1.0,146.0,第一分局,120.666336,24.149146
660.0,双龍里,臺中市西區双龍里3鄰模範街2巷14號,1.0,102.0,第一分局,120.667195,24.147044
661.0,双龍里,臺中市西區双龍里3鄰模範街2巷1號,1.0,314.0,第一分局,120.6667739,24.14748174
662.0,双龍里,臺中市西區双龍里3鄰模範街2巷9號,1.0,97.0,第一分局,120.667193,24.14724
663.0,双龍里,臺中市西區双龍里4鄰英才路593號地下,1.0,456.0,第一分局,120.6659441,24.14308717
664.0,双龍里,臺中市西區双龍里4鄰模範街6號,1.0,378.0,第一分局,120.666802,24.14759346
665.0,双龍里,臺中市西區双龍里6鄰模範街12巷6號,1.0,194.0,第一分局,120.666721,24.147711
666.0,双龍里,臺中市西區双龍里模範街9巷2號,1.0,428.0,第一分局,120.6664056,24.14824943
667.0,双龍里,臺中市西區和龍里22鄰臺灣大道一段726號,1.0,888.0,第一分局,120.673872,24.14712
668.0,公民里,臺中市西區公民里20鄰林森路155號,1.0,915.0,第一分局,120.6684112,24.13966355
669.0,平和里,臺中市西區平和里01鄰民權路177巷22號,1.0,178.0,第一分局,120.673202,24.142595
670.0,平和里,臺中市西區平和里03鄰中華路一段1號,1.0,969.0,第一分局,120.672836,24.14172943
671.0,平和里,臺中市西區平和里03鄰中華路一段1號之1,1.0,455.0,第一分局,120.672836,24.14172943
672.0,平和里,臺中市西區平和里03鄰中華路一段27號,1.0,98.0,第一分局,120.673502,24.142326
673.0,平和里,臺中市西區平和里03鄰中華路一段29號,1.0,104.0,第一分局,120.67352,24.142355
674.0,平和里,臺中市西區平和里03鄰中華路一段5號,1.0,164.0,第一分局,120.673098,24.141929
675.0,平和里,臺中市西區平和里03鄰中華路一段7號,1.0,216.0,第一分局,120.673212,24.14209
676.0,平和里,臺中市西區平和里06鄰中華路一段1號之120,1.0,1538.0,第一分局,120.6730827,24.14170989
677.0,平和里,臺中市西區平和里06鄰民生路109號,1.0,325.0,第一分局,120.6728725,24.14137561
678.0,平和里,臺中市西區平和里06鄰民生路135號,1.0,7064.0,第一分局,120.672223,24.14161
679.0,平和里,臺中市西區平和里07鄰中華路一段35號,1.0,655.0,第一分局,120.673839,24.14280393
680.0,平和里,臺中市西區平和里07鄰民生路137號,1.0,321.0,第一分局,120.6720757,24.14196229
681.0,平和里,臺中市西區平和里07鄰民生路140號,1.0,505.0,第一分局,120.6726346,24.1430245
682.0,平和里,臺中市西區平和里07鄰民生路140號,1.0,355.0,第一分局,120.6726346,24.1430245
683.0,平和里,臺中市西區平和里07鄰金山路5號,1.0,112.0,第一分局,120.671467,24.141687
684.0,平和里,臺中市西區平和里08鄰四維街117號,1.0,790.0,第一分局,120.671665,24.140792
685.0,平和里,臺中市西區平和里08鄰自立街70號,1.0,506.0,第一分局,120.670663,24.140585
686.0,平和里,臺中市西區平和里08鄰金山路11號,1.0,522.0,第一分局,120.671164,24.141169
687.0,平和里,臺中市西區平和里08鄰金山路15號,1.0,206.0,第一分局,120.670948,24.141144
688.0,平和里,臺中市西區平和里08鄰金山路25-5號,1.0,443.0,第一分局,120.670931,24.140695
689.0,平和里,臺中市西區平和里08鄰金山路27號,1.0,224.0,第一分局,120.6707653,24.14107012
690.0,平和里,臺中市西區平和里08鄰金山路29號,1.0,296.0,第一分局,120.6706849,24.14118191
691.0,平和里,臺中市西區平和里09鄰柳川東路二段196號,1.0,267.0,第一分局,120.67224,24.140015
692.0,平和里,臺中市西區平和里10鄰自治街57號,1.0,96.0,第一分局,120.670884,24.138776
693.0,平和里,臺中市西區平和里11鄰林森路120號,1.0,133.0,第一分局,120.670135,24.138401
694.0,平和里,臺中市西區平和里12鄰自治街32號之2,1.0,181.0,第一分局,120.6710821,24.13964795
695.0,平和里,臺中市西區平和里12鄰自治街59號,1.0,98.0,第一分局,120.670848,24.138788
696.0,平和里,臺中市西區平和里12鄰自治街61號,1.0,102.0,第一分局,120.670816,24.138802
697.0,平和里,臺中市西區平和里12鄰自治街63號,1.0,93.0,第一分局,120.670788,24.138817
698.0,平和里,臺中市西區平和里13鄰林森路135號,1.0,91.0,第一分局,120.670192,24.137851
699.0,平和里,臺中市西區平和里16鄰民生路126巷29號,1.0,87.0,第一分局,120.6729941,24.14250998
700.0,平和里,臺中市西區平和里17鄰民生路126巷21號,1.0,97.0,第一分局,120.6728071,24.14246419
701.0,平和里,臺中市西區平和里20鄰自治街45號,1.0,112.0,第一分局,120.67119,24.138477
702.0,平和里,臺中市西區平和里21鄰林森路86號,1.0,1180.0,第一分局,120.670666,24.137903
703.0,平和里,臺中市西區平和里22鄰樂群街86號,1.0,92.0,第一分局,120.671311,24.138102
704.0,平和里,臺中市西區平和里22鄰樂群街88號,1.0,93.0,第一分局,120.671274,24.138079
705.0,平和里,臺中市西區平和里7鄰民生路140號,1.0,2556.0,第一分局,120.671791,24.143392
706.0,民生里,臺中市西區民生里02鄰繼光街19號,1.0,125.0,第一分局,120.680366,24.137018
707.0,民生里,臺中市西區民生里03鄰民權路61號,1.0,90.0,第一分局,120.680815,24.136873
708.0,民生里,臺中市西區民生里03鄰繼光街18號,1.0,103.0,第一分局,120.6804787,24.1369425
709.0,民生里,臺中市西區民生里05鄰民生路30號,1.0,381.0,第一分局,120.679997,24.135216
710.0,民生里,臺中市西區民生里06鄰自由路一段140號,1.0,346.0,第一分局,120.67897,24.136626
711.0,民生里,臺中市西區民生里07鄰民權路91號,1.0,458.0,第一分局,120.6795761,24.13828013
712.0,民生里,臺中市西區民生里07鄰民權路95號,1.0,511.0,第一分局,120.679177,24.138159
713.0,民生里,臺中市西區民生里07鄰自由路一段101號,1.0,608.0,第一分局,120.679288,24.137736
714.0,民生里,臺中市西區民生里07鄰自由路一段105號,1.0,228.0,第一分局,120.679621,24.137824
715.0,民生里,臺中市西區民生里07鄰自由路一段144號,1.0,344.0,第一分局,120.67941,24.137141
716.0,民生里,臺中市西區民生里07鄰自由路一段148號,1.0,234.0,第一分局,120.679678,24.137309
717.0,民生里,臺中市西區民生里07鄰自由路一段97號,1.0,298.0,第一分局,120.678726,24.137074
718.0,民生里,臺中市西區民生里07鄰自由路一段97號,1.0,1527.0,第一分局,120.678726,24.137074
719.0,民生里,臺中市西區民生里08鄰自由路一段150號,1.0,223.0,第一分局,120.679753,24.137385
720.0,民生里,臺中市西區民生里10鄰繼光街2號,1.0,208.0,第一分局,120.679451,24.135732
721.0,民生里,臺中市西區民生里10鄰繼光街6號,1.0,1286.0,第一分局,120.679807,24.136074
722.0,民生里,臺中市西區民生里12鄰建國路71號,1.0,142.0,第一分局,120.681826,24.135802
723.0,民生里,臺中市西區民生里13鄰建國路59號,1.0,85.0,第一分局,120.681366,24.135632
724.0,民生里,臺中市西區民生里13鄰建國路61號,1.0,88.0,第一分局,120.681422,24.135662
725.0,民生里,臺中市西區民生里13鄰建國路63號,1.0,114.0,第一分局,120.681493,24.135694
726.0,民生里,臺中市西區民生里14鄰居仁街10號,1.0,123.0,第一分局,120.680695,24.135916
727.0,民生里,臺中市西區民生里14鄰居仁街12號,1.0,134.0,第一分局,120.6806226,24.13618098
728.0,民生里,臺中市西區民生里15鄰建國路49號,1.0,266.0,第一分局,120.675949,24.133384
729.0,民生里,臺中市西區民生里15鄰綠川西街2號,1.0,324.0,第一分局,120.68055,24.135421
730.0,民生里,臺中市西區民生里15鄰綠川西街4號,1.0,190.0,第一分局,120.680946,24.135757
731.0,民生里,臺中市西區民生里17鄰自由路一段106號,1.0,314.0,第一分局,120.676434,24.134336
732.0,民生里,臺中市西區民生里17鄰自由路一段122號,1.0,173.0,第一分局,120.676824,24.134606
733.0,民生里,臺中市西區民生里17鄰自由路一段124號,1.0,127.0,第一分局,120.676857,24.134634
734.0,民生里,臺中市西區民生里17鄰自由路一段128號,1.0,94.0,第一分局,120.676888,24.134665
735.0,民生里,臺中市西區民生里17鄰自由路一段91號,1.0,4762.0,第一分局,120.675582,24.134618
736.0,民生里,臺中市西區民生里17鄰自由路一段91號,1.0,663.0,第一分局,120.6764153,24.13500709
737.0,民生里,臺中市西區民生里17鄰自由路一段98-1號,1.0,144.0,第一分局,120.676238,24.134067
738.0,民生里,臺中市西區民生里19鄰建國路31巷6號,1.0,133.0,第一分局,120.677293,24.134205
739.0,民生里,臺中市西區民生里20鄰建國路23號,1.0,95.0,第一分局,120.67706,24.133832
740.0,民生里,臺中市西區民生里21鄰法院前街10號,1.0,126.0,第一分局,120.676678,24.134029
741.0,民生里,臺中市西區民生里25鄰自由路一段138號,1.0,1922.0,第一分局,120.678251,24.135635
742.0,民生里,臺中市西區民生里25鄰自由路一段138號,1.0,1405.0,第一分局,120.678251,24.135635
743.0,民生里,臺中市西區民生里25鄰自由路一段95號,1.0,1881.0,第一分局,120.677375,24.135895
744.0,民龍里,臺中市西區民龍里04鄰日進街130號,1.0,98.0,第一分局,120.673281,24.151668
745.0,民龍里,臺中市西區民龍里08鄰文化街154號,1.0,102.0,第一分局,120.671868,24.152308
746.0,民龍里,臺中市西區民龍里10鄰西屯路一段152號,1.0,291.0,第一分局,120.671651,24.152035
747.0,民龍里,臺中市西區民龍里12鄰民權路277號,1.0,627.0,第一分局,120.670253,24.152145
748.0,民龍里,臺中市西區民龍里14鄰大和路22號,1.0,601.0,第一分局,120.667479,24.151978
749.0,民龍里,臺中市西區民龍里14鄰公益路75號,1.0,823.0,第一分局,120.667708,24.15066
750.0,民龍里,臺中市西區民龍里14鄰臺灣大道二段159號,1.0,147.0,第一分局,120.669131,24.15147405
751.0,民龍里,臺中市西區民龍里14鄰臺灣大道二段165號,1.0,102.0,第一分局,120.665018,24.151244
752.0,民龍里,臺中市西區民龍里15鄰英才路423號,1.0,791.0,第一分局,120.666109,24.151886
753.0,民龍里,臺中市西區民龍里15鄰英才路423號,1.0,1851.0,第一分局,120.6659559,24.15211794
754.0,民龍里,臺中市西區民龍里15鄰英才路423號,1.0,330.0,第一分局,120.666109,24.151886
755.0,民龍里,臺中市西區民龍里15鄰臺灣大道二段179巷12號,1.0,431.0,第一分局,120.667799,24.151855
756.0,民龍里,臺中市西區民龍里18鄰大仁街30號,1.0,214.0,第一分局,120.6689591,24.15375275
757.0,民龍里,臺中市西區民龍里18鄰大仁街34號,1.0,111.0,第一分局,120.6687207,24.15334063
758.0,民龍里,臺中市西區民龍里19鄰民權路301號,1.0,357.0,第一分局,120.670326,24.154221
759.0,民龍里,臺中市西區民龍里19鄰民權路305號,1.0,105.0,第一分局,120.670308,24.154302
760.0,民龍里,臺中市西區民龍里19鄰民權路309號,1.0,85.0,第一分局,120.670308,24.154389
761.0,民龍里,臺中市西區民龍里19鄰西屯路一段230號,1.0,210.0,第一分局,120.67032,24.153919
762.0,民龍里,臺中市西區民龍里19鄰西屯路一段230號之2,1.0,181.0,第一分局,120.670253,24.154001
763.0,民龍里,臺中市西區民龍里19鄰西屯路一段230號之3,1.0,107.0,第一分局,120.670238,24.154035
764.0,民龍里,臺中市西區民龍里1鄰博館二街155號,1.0,84.0,第一分局,120.669882,24.151962
765.0,民龍里,臺中市西區民龍里1鄰博館二街157號,1.0,87.0,第一分局,120.669911,24.151935
766.0,民龍里,臺中市西區民龍里1鄰博館二街158號,1.0,115.0,第一分局,120.669417,24.152006
767.0,民龍里,臺中市西區民龍里1鄰博館二街159號,1.0,90.0,第一分局,120.669942,24.15191
768.0,民龍里,臺中市西區民龍里1鄰博館二街161號,1.0,93.0,第一分局,120.669965,24.151883
769.0,民龍里,臺中市西區民龍里1鄰博館二街178號,1.0,128.0,第一分局,120.669732,24.151707
770.0,民龍里,臺中市西區民龍里1鄰博館二街182號,1.0,101.0,第一分局,120.669794,24.151655
771.0,民龍里,臺中市西區民龍里1鄰博館二街186號,1.0,84.0,第一分局,120.669856,24.151603
772.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段186號,1.0,936.0,第一分局,120.67016,24.151302
773.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段208號,1.0,96.0,第一分局,120.669521,24.151603
774.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段216號,1.0,96.0,第一分局,120.66942,24.151691
775.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段218號,1.0,1130.0,第一分局,120.6690299,24.1523077
776.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段220號,1.0,969.0,第一分局,120.669096,24.152104
777.0,民龍里,臺中市西區民龍里1鄰臺灣大道二段250號,1.0,563.0,第一分局,120.667779,24.15299695
778.0,民龍里,臺中市西區民龍里21鄰英才路449號,1.0,245.0,第一分局,120.665454,24.149726
779.0,民龍里,臺中市西區民龍里21鄰臺灣大道二段239號,1.0,1010.0,第一分局,120.666844,24.152743
780.0,民龍里,臺中市西區民龍里21鄰臺灣大道二段307號,1.0,888.0,第一分局,120.665784,24.153279
781.0,民龍里,臺中市西區民龍里23鄰西屯路一段133號,1.0,161.0,第一分局,120.672827,24.150061
782.0,民龍里,臺中市西區民龍里24鄰文化街121號,1.0,595.0,第一分局,120.672506,24.15325857
783.0,民龍里,臺中市西區民龍里24鄰文化街148號,1.0,749.0,第一分局,120.672287,24.152342
784.0,民龍里,臺中市西區民龍里24鄰日盛街8號,1.0,207.0,第一分局,120.672186,24.151838
785.0,民龍里,臺中市西區民龍里25鄰博館2街207號,1.0,625.0,第一分局,120.671215,24.150735
786.0,民龍里,臺中市西區民龍里2鄰公益路117號,1.0,689.0,第一分局,120.665881,24.150686
787.0,民龍里,臺中市西區民龍里2鄰公益路155巷13號,1.0,687.0,第一分局,120.66442,24.150003
788.0,民龍里,臺中市西區民龍里2鄰公益路68號,1.0,3757.0,第一分局,120.663866,24.151278
789.0,民龍里,臺中市西區民龍里2鄰英才路423號,1.0,330.0,第一分局,120.666109,24.151886
790.0,民龍里,臺中市西區民龍里2鄰英才路423號,1.0,134.0,第一分局,120.666109,24.151886
791.0,民龍里,臺中市西區民龍里2鄰英才路462號,1.0,571.0,第一分局,120.66538,24.152028
792.0,民龍里,臺中市西區民龍里2鄰英才路470巷1號,1.0,775.0,第一分局,120.665273,24.152041
793.0,民龍里,臺中市西區民龍里2鄰英才路510號,1.0,1466.0,第一分局,120.665054,24.150611
794.0,民龍里,臺中市西區民龍里2鄰模範街35-2號,1.0,414.0,第一分局,120.666481,24.150033
